time_hr,t=0.5,t=1,t=2.5,t=5,t=7.5,t=10,t=12
13.026061102204409,20.07211526827882,20.13211290489717,20.25059123569735,20.315284105237936,20.32130104185275,20.321358485732645,20.321358483424987
13.286582124248497,20.07882529928041,20.14500764253215,20.278448816811334,20.355661946185798,20.363954390736232,20.36406690517874,20.364066911196794
13.547103146292585,20.08578662073736,20.158434144894194,20.307802362045024,20.399057971919433,20.410252694051835,20.410460741245878,20.41046077865728
13.807624168336673,20.092982704039386,20.172361150388284,20.338594588859984,20.44546396726109,20.46029248489262,20.460658262731982,20.460658358944485
14.068145190380761,20.100396356318527,20.18675570924158,20.37076112735612,20.4948520899963,20.514153506209453,20.514768551564984,20.514768827841465
14.32866621242485,20.108009892415993,20.20158354738163,20.404231483310873,20.54717566923746,20.57189720807682,20.572891117388068,20.572892048857497
14.589187234468938,20.11580529476855,20.21680940841101,20.43892998697836,20.602370243470546,20.633565464086544,20.635115702940823,20.63511843833286
14.849708256513026,20.123764360587643,20.232397371758793,20.474776711583957,20.660354788929276,20.699179560568737,20.701521733166224,20.701528900964263
15.110229278557114,20.131868836092977,20.248311145802617,20.511688353126736,20.721033096121204,20.768739501162734,20.77217778730639,20.772194832465487
15.370750300601202,20.140100537806816,20.264514335386473,20.549579061852654,20.784295252206547,20.842223649657136,20.847140894091467,20.84717818138639
15.63127132264529,20.14844146085224,20.280970683179177,20.58836122018991,20.850019186596207,20.91958871693737,20.926455673925062,20.92653155875754
15.891792344689378,20.15687387503924,20.29764428605614,20.627946162641067,20.91807225000597,21.000770087670638,21.010153340355778,21.010298376382217
16.152313366733466,20.165380408870945,20.314499786515597,20.668244835751615,20.988312789758695,21.08568245845312,21.098250592902133,21.0985130003492
16.412834388777554,20.173944122195252,20.331502540148904,20.70916839701323,21.060591702500574,21.17422076658785,21.19074853402992,21.191200876007464
16.673355410821642,20.182548568219055,20.348618760921156,20.750628753592686,21.13475393685286,21.266261362591123,21.287631596174357,21.288378388503915
16.93387643286573,20.191177845778768,20.365815645350622,20.792539041122247,21.210639931255272,21.361663389840643,21.388866598251838,21.390052594781288
17.19439745490982,20.199816641729228,20.383061475662956,20.834814045274314,21.288086973770056,21.460270326358405,21.494401991734392,21.496221951425042
17.454918476953907,20.208450265693692,20.40032570630192,20.877370568536982,21.36693047287755,21.561911645869927,21.604167334945274,21.606874317368096
17.715439498997995,20.217064676475488,20.417579032111945,20.92012774439769,21.44700513283854,21.666404555523826,21.718073049905,21.721987142645773
17.975960521042083,20.225646501668614,20.43479344184103,20.96300730378851,21.528146030656806,21.773555774881586,21.8360104706058,21.841526444542446
18.23648154308617,20.23418305086092,20.451942257270105,21.005933795636153,21.610189590840662,21.88316331953773,21.957852185910383,21.96544576397445
18.49700256513026,20.24266232339499,20.469000160026262,21.04883476494586,21.692974460413666,21.995018260745326,22.083452677978094,22.093685288091706
18.757523587174347,20.251073010575368,20.485943206463006,21.09164089282514,21.77634228348552,22.108906433108274,22.212649218595175,22.22617083083435
19.018044609218435,20.259404494098575,20.502748833425798,21.13428610278993,21.86013838249947,22.224610077159483,22.34526300748864,22.362812979419928
19.278565631262524,20.267646840325398,20.519395854652245,21.17670763284395,21.944212343833925,22.341909388323614,22.48110050682437,22.5035064082167
19.53908665330661,20.27579079071846,20.53586444874726,21.218846081382665,22.02841852100231,22.460583973185777,22.619954941372782,22.648129645978145
19.7996076753507,20.28382775020976,20.552136141830843,21.26064542695562,22.112616451220333,22.580414192776132,22.761607905835575,22.796544732010645
20.060128697394788,20.291749772578044,20.568193783280037,21.302053025379635,22.196671199131657,22.7011823890997,22.90583106162896,22.94859739803465
20.320649719438876,20.299549543916626,20.58402151723803,21.343019587886005,22.280453628788102,22.822674004165115,23.052387877131316,23.10411747879465
20.581170741482964,20.307220363987696,20.59960474872969,21.383499139991372,22.36384061123693,22.944678574995393,23.201035369623895,23.262919593651247
20.841691763527052,20.314756127364163,20.614930108758998,21.423448968831664,22.446715173161607,23.066990608909975,23.351525826387032,23.424804057965872
21.10221278557114,20.3221513017928,20.629985413837403,21.46282955589392,22.52896659155472,23.189410357795353,23.50360848327486,23.589558033134836
21.36273380761523,20.32940090697133,20.644759624842223,21.50160449707805,22.610490443104254,23.311744471165227,23.657031128846086,23.756956842825254
21.623254829659317,20.336500492943223,20.659242805462256,21.539740419487728,22.691188610277337,23.433806552529788,23.81154161912741,23.92676544525554
21.883775851703405,20.343446116190442,20.673426075291935,21.57720688365704,22.770969243789494,23.555417623357144,23.966889311527723,24.09873998000922
22.144296873747493,20.350234318300053,20.687301567546186,21.613976287618932,22.84974670455597,23.676406478288214,24.122826351030206,24.27262941064575
22.40481789579158,20.356862102345588,20.700862382278828,21.65002375929454,22.92744146420256,23.796609977884927,24.279108889171532,24.4481771686622
22.66533891783567,20.363326909966624,20.71410254043004,21.685327051110924,23.003979989440865,23.915873253232334,24.435498144442093,24.625122816411036
22.925859939879757,20.369626599590333,20.727016939953806,21.71986643023307,23.079294603353787,24.034049841171637,24.59176136627746,24.80320365719612
23.186380961923845,20.375759423536365,20.739601309160555,21.753624564680166,23.15332332400046,24.151001750869113,24.74767266935025,24.98215631343593
23.446901983967933,20.38172400642658,20.75185216377237,21.786586416343688,23.22600969848125,24.266599486547037,24.90301375570227,25.161718194553572
23.70742300601202,20.38751932404633,20.763766762825668,21.818739125802338,23.29730261718194,24.380721999012636,25.057574520544108,25.3416289197444
23.96794402805611,20.393144682182566,20.775343065996644,21.850071903816797,23.367156121356487,24.493256640830303,25.21115358694108,25.521631605764625
24.228465050100198,20.398599696546526,20.7865796920058,21.880575920482343,23.435529204818174,24.604098987304084,25.363558660238873,25.701474043188156
24.488986072144286,20.40388427303087,20.797475878376943,21.910244199655537,23.502385610628806,24.713152734602303,25.514606890985107,25.880909777154386
24.749507094188374,20.40899858905678,20.80803144241731,21.93907151209055,23.56769362130501,24.820329490071245,25.66412506982381,26.059699083451477
25.010028116232466,20.413943074891705,20.81824674296378,21.967054273782466,23.63142585505075,24.925548596529694,25.811949799421342,26.237609767327285
25.270549138276554,20.41871839589369,20.828122643684253,21.99419044473592,23.69355905244283,25.028736842998256,25.957927546535203,26.41441789921464
25.531070160320642,20.42332543643245,20.83766047894605,22.020479433540203,23.75407387285702,25.129828287479228,26.101914678345224,26.589908450186783
25.79159118236473,20.427765282816416,20.846862019021913,22.045922002662167,23.81295468617462,25.22876396807844,26.24377738348501,26.763875731264335
26.052112204408818,20.432039207862815,20.85572943761524,22.07052017568835,23.870189372072105,25.3254916343747,26.38339162958198,26.936123905747948
26.312633226452906,20.43614865659253,20.86426528146204,22.09427715449275,23.925769119568386,25.41996548009044,26.520642962374524,27.10646718103783
26.573154248496994,20.440095231789783,20.87247244126592,22.11719723260522,23.97968824013258,25.51214586411775,26.65542636095421,27.2747300990464
26.833675270541082,20.443880680387892,20.88035412241487,22.139285711288267,24.03194396654468,25.601999025565107,26.787646012513406,27.44074765131908
27.09419629258517,20.447506880569456,20.887913816451587,22.160548828688135,24.08253627848812,25.689496808965785,26.917215068946085,27.60436534688901
27.35471731462926,20.450975830992114,20.895155281971512,22.180993686243184,24.13146772147433,25.77461636449017,27.04405537778107,27.765439211616744
27.615238336673347,20.454289636745287,20.90208251155112,22.200628169587134,24.17874323614454,25.85733989186771,27.16809720228447,27.923835731768115
27.875759358717435,20.45745050047627,20.908699715180454,22.219460890067126,24.22436998974642,25.937654352276695,27.289278931758467,28.079431749026284
28.136280380761523,20.46046071230397,20.915011296450615,22.237501119829275,24.268357221141144,26.015551196055043,27.40754672661822,28.23211426103238
28.39680140280561,20.463322638356594,20.921021832351677,22.2547587286477,24.310716081409502,26.09102610345556,27.522854226034113,28.381780247984693
28.6573224248497,20.466038712914575,20.92673605295046,22.271244128702122,24.351459492770957,26.164078734554536,27.635162269723295,28.528336493909364
28.917843446893787,20.468611429730714,20.932158824398634,22.286968219430108,24.390602008649807,26.234712453078657,27.74443843867178,28.671699174692904
29.178364468937875,20.471043333372563,20.93729513039218,22.301942334914948,24.42815967136,26.302934104561203,27.850656817921575,28.811793677551464
29.438885490981963,20.473337012246688,20.942150057614583,22.316178199299713,24.46414989581271,26.368753787354777,27.953797720195283,28.94855438307762
29.69940651302605,20.4754950909019,20.946728778946678,22.329687876016862,24.498591339007334,26.432184598145845,28.05384723016183,29.081924086537896
29.95992753507014,20.477520224276674,20.951036541024912,22.342483732348292,24.531503794885396,26.49324243917396,28.150796869391897,29.211853810523216
30.220448557114228,20.479415090101597,20.955078648902926,22.35457838810946,24.5629080707077,26.55194578061881,28.244643488882076,29.338302552511095
30.480969579158316,20.481182384254225,20.958860454919233,22.36598468652535,24.592825895390305,26.608315494242603,28.335388683113607,29.46123671040344
30.741490601202404,20.482824815114526,20.962387347722697,22.376715657622306,24.621279818631066,26.662374644460783,28.423038709741974,29.580629936515393
31.002011623246492,20.484345097751557,20.96566473871456,22.386784479272784,24.64829311465415,26.714148285239865,28.50760404501562,29.69646261920404
31.26253264529058,20.485745950432488,20.968698055374887,22.39620445284426,24.67388969889231,26.763663317695908,28.58909914127875,29.808721633863158
31.52305366733467,20.48703008956707,20.97149273005273,22.40498897114979,24.69809404593377,26.81094830237874,28.66754227122631,29.917399932531005
31.783574689378757,20.488200225519563,20.97405419120858,22.41315148925068,24.720931109261215,26.856033311329163,28.742955046725186,30.02249630378234
32.04409571142285,20.489259059709894,20.976387856014995,22.420705502380358,24.742426248270036,26.898949767439177,28.815362264140006,30.12401480547713
32.304616733466936,20.490209280237572,20.978499122693037,22.427664523860138,24.762605170693398,26.93973031892122,28.884791708271635,30.22196467601468
32.565137755511024,20.491053559227907,20.98039336342491,22.434042055680315,24.781493847593318,26.97840866994352,28.951273869144806,30.31635987800894
32.82565877755511,20.491794550261588,20.982075919162824,22.439851579266914,24.799118481037,27.01501950853634,29.01484166554117,30.40721881051728
33.0861797995992,20.49243488516879,20.983552092578,22.44510652724069,24.815505422126392,27.049598335971503,29.07553032642126,30.49456402108624
33.34670082164329,20.492977171883084,20.98482714305902,22.449820271761325,24.83068113707887,27.082181371137736,29.133377097594575,30.578421859458103
33.60722184368738,20.493423991931564,20.985906282096522,22.45400610597089,24.844672153692926,27.11280545858139,29.18842111786651,30.658822231197213
33.867742865731465,20.49377789953231,20.986794669393205,22.457677237272364,24.857505015322943,27.141507949486495,29.240703160418022,30.735798361449177
34.12826388777555,20.494041417294248,20.987497409240163,22.460846755098146,24.869206236507424,27.16832661345586,29.290265510052024,30.809386439683912
34.38878490981964,20.494217038584466,20.988019544239492,22.46352764415998,24.879802277799214,27.19329956190566,29.33715179534616,30.879625409902673
34.64930593186373,20.494307221923222,20.988366053895675,22.46573275115503,24.88931948516141,27.21646514879879,29.381406798136254,30.946556773421094
34.90982695390782,20.49431439251012,20.988541853973025,22.467474790424006,24.89778408918825,27.237861908737457,29.42307630560512,31.010224304592484
35.170347975951906,20.494240940073524,20.988551790599786,22.468766325758736,24.905222149250207,27.257528479225527,29.462207023061254,31.070673814747373
35.430868997995994,20.494089217767353,20.98840063892324,22.469619765588035,24.91165953510901,27.275503533637334,29.49884636519713,31.12795299764943
35.69139002004008,20.493861541485344,20.988093101472245,22.47004735495119,24.917121903699076,27.291825727128057,29.53304238644258,31.18211121275003
35.95191104208417,20.493560189135543,20.987633805680275,22.470061168639354,24.92163467350727,27.306533631432828,29.564843658931714,31.23319927580532
36.21243206412826,20.493187400878767,20.987027307440357,22.469673114939653,24.925223008889503,27.319665676179184,29.59429914592053,31.28126930772035
36.472953086172346,20.492745376205235,20.986278078074108,22.46889490647736,24.92791178262261,27.33126013069672,29.62145807978193,31.326374561341296
36.733474108216434,20.492236275231626,20.985390514923857,22.467738079751555,24.92972559347151,27.341355028219432,29.64636993177811,31.368569297166545
36.99399513026052,20.491662220528497,20.98436893830838,22.4662139868026,24.930688706646336,27.349988125666343,29.66908427300318,31.407908481290534
37.25451615230461,20.491025291825736,20.983217584538238,22.46433378040711,24.93082507704672,27.35719689216465,29.689650682093443,31.444447863923628
37.5150371743487,20.49032752936202,20.981940612296967,22.462108424400782,24.93015832336104,27.363018447249438,29.708118676984498,31.47824368783651
37.77555819639279,20.48957093369843,20.980542099012297,22.45954868373775,24.92871171047075,27.36748954712779,29.72453774924056,31.50935269087966
38.036079218436875,20.488757464493673,20.97902604209618,22.45666512654381,24.926508151189253,27.370646543768743,29.738957092021735,31.53783183801943
38.29660024048096,20.487889040678745,20.97739635682558,22.453468120224997,24.923570189862275,27.37252537069689,29.751425727085973,31.563738374555257
38.55712126252505,20.486967541567154,20.97565687869971,22.449967832000603,24.919919999469357,27.373161511089506,29.761992324414877,31.58712949983071
38.81764228456914,20.485994806307204,20.973811364039662,22.446174232831723,24.91557938274525,27.372589986390217,29.770705218823927,31.608062720595477
39.07816330661323,20.484972633491275,20.971863485802075,22.44209708493412,24.91056974482744,27.37084531975232,29.777612352846134,31.626595114622077
39.338684328657315,20.483902782719397,20.96981684035788,22.43774595723235,24.904912118057645,27.367961542327706,29.78276127080038,31.6427838621416
39.5992053507014,20.48278697433792,20.967674943690042,22.43313021465103,24.8986271348477,27.363972177649643,29.78619892145548,31.656685751007387
39.85972637274549,20.481626888650993,20.965441232106492,22.42825902307738,24.891735041922438,27.358910194420744,29.787971844071684,31.668357389219295
40.12024739478958,20.48042416808027,20.963119064810122,22.423141350219524,24.884255687495042,27.352808043940946,29.78812595255122,31.677854895839417
40.38076841683367,20.479180416556417,20.960711723297614,22.417785965408825,24.876208529600305,27.345697619812775,29.78670661259804,31.685234128820646
40.641289438877756,20.477897200661275,20.958222414116904,22.412201446067996,24.867612630807706,27.337610261146324,29.783758600274773,31.690550277369425
40.901810460921844,20.476576048135918,20.95565426510104,22.406396168570367,24.858486655417906,27.3285767462461,29.77932606005256,31.69385822064985
41.16233148296593,20.475218451352696,20.95301032922601,22.4003783216219,24.848848885211027,27.318627280179868,29.773452450936887,31.69521205640377
41.42285250501002,20.47382586407761,20.95029359353684,22.394155901429826,24.838717185184493,27.307791506500195,29.76618060407121,31.694665474895487
41.68337352705411,20.47239970656055,20.947506959249317,22.38773671675598,24.82810906693338,27.296098488049097,29.757552653457246,31.69227128319848
41.9438945490982,20.47094136185531,20.944653263951054,22.381128388485173,24.81704163174986,27.283576714349223,29.747610072517375,31.688081926395526
42.204415571142285,20.4694521785283,20.941735272810774,22.37433835245386,24.805531597624125,27.270254103215557,29.73639353162926,31.682148862252753
42.46493659318637,20.46793347073921,20.93875567939294,22.367373864557052,24.793595309477425,27.25615799300978,29.72394312175956,31.674522963647235
42.72545761523046,20.466386516700844,20.93571710900091,22.360241987451417,24.781248762624045,27.24131515253012,29.71029813027362,31.66525433344796
42.98597863727455,20.464812569225657,20.932622125388434,22.35294966023789,24.768507450138856,27.225751772706253,29.695497088943064,31.65439224707174
43.24649965931864,20.46321283663437,20.929473215486702,22.345503570192506,24.755386686105012,27.209493487609265,29.67957785822479,31.6419852091798
43.507020681362725,20.461588503076314,20.92627280463921,22.337910275599455,24.741901298961977,27.19256535581463,29.662577554173907,31.628080959043416
43.76754170340681,20.459940718663447,20.92302325717337,22.33017616843837,24.728065776116914,27.17499187416344,29.644532506594267,31.61272638695627
44.0280627254509,20.458270602227202,20.91972687034358,22.322307462656745,24.713894259882004,27.156796989976144,29.625478361329904,31.595967559103215
44.28858374749499,20.456579244233616,20.916385883400515,22.314310221573514,24.699400541134473,27.138004097043734,29.605450016949796,31.57784965354449
44.54910476953908,20.45486770170173,20.913002468967953,22.30619032945807,24.684598054913884,27.118636039907393,29.584481625007776,31.558417133647637
44.809625791583166,20.453137005856497,20.909578745683035,22.29795352880653,24.66949990129661,27.098715116446442,29.562606555414845,31.53771346260551
45.070146813627254,20.451388157082263,20.90611676984544,22.289605402756607,24.654118854002718,27.078263110558694,29.53985757640693,31.51578135182106
45.33066783567134,20.449622128166496,20.902618541456818,22.281151377645287,24.638467334767498,27.05730124815173,29.516266589804488,31.492662615494794
45.59118885771543,20.44783986476945,20.899086006114715,22.272596741557535,24.62255746697207,27.035850274093193,29.49186490435477,31.46839822087712
45.85170987975952,20.44604228477695,20.895521051257035,22.263946625033576,24.606401032668778,27.013930369772638,29.466682989750566,31.44302833331338
46.112230901803606,20.444230280596244,20.891925512710472,22.255206023654964,24.590009511502615,26.991561252923134,29.44075071413785,31.416592176514477
46.372751923847694,20.44240471840466,20.888301173308392,22.24637979176717,24.57339407739599,26.968762127503418,29.41409720376187,31.389128141431314
46.63327294589178,20.440566437976422,20.884649761453034,22.237472637836277,24.556565589341957,26.945551696634027,29.38675087472432,31.360673883687028
46.89379396793587,20.438716256599946,20.880972959695647,22.22848915051864,24.53953462621226,26.921948196768483,29.358739502736313,31.331266155501275
47.15431498997996,20.436854965562844,20.877272397346317,22.21943377265046,24.522311462407913,26.89796937187603,29.330090138098015,31.30094077783488
47.41483601202405,20.43498333296347,20.873549656675777,22.210310826274934,24.50490609338989,26.873632508464283,29.300829203572704,31.269732943682186
47.675357034068135,20.433102104116273,20.869806273260323,22.20112450906022,24.487328239928317,26.84895443726588,29.27098245536682,31.23767686962386
47.93587805611222,20.431212002105468,20.86604373643806,22.19187888542713,24.469587328579486,26.82395152137009,29.240574982849353,31.204806002946405
48.19639907815631,20.42931372647319,20.862263489480554,22.18257790979859,24.451692548996036,26.798639700006305,29.209631243761237,31.171153031178605
48.4569201002004,20.427407956441783,20.85846693077039,22.173225410999137,24.433652799644463,26.77303446433956,29.178175094219,31.13674984546141
48.71744112224449,20.42549535008952,20.85465541870544,22.1638251096905,24.415476740275267,26.747150892037354,29.146229737930895,31.10162767803412
48.977962144288576,20.42357654507535,20.850830268636415,22.154380609561613,24.397172760169667,26.72100361718835,29.113817784314833,31.065816555153887
49.238483166332664,20.421652157361926,20.846992748778,22.144895396932384,24.378749030650383,26.69460689545079,29.080961239196697,31.02934625226881
49.49900418837675,20.419722786796363,20.843144100037662,22.135372870626057,24.360213460644218,26.667974568180142,29.04768152618084,30.99224559610679
49.75952521042084,20.417789010601012,20.83928551173193,22.125816304863932,24.341573711944946,26.641120067626034,29.013999492002313,30.954542543438933
50.020046232464935,20.415851389343047,20.835418142217094,22.116228881898166,24.322837253615752,26.61405646847625,28.97993541290147,30.916264599946714
50.28056725450902,20.41391046550811,20.831543111480315,22.10661368335301,24.304011303010626,26.58679644016179,28.945509008203146,30.877438264040087
50.54108827655311,20.411966762553078,20.82766150088871,22.096973687922585,24.28510286118516,26.5593523104706,28.910739455136834,30.838089626718954
50.8016092985972,20.41002078808377,20.823774358740607,22.087311785508973,24.266118722569935,26.531736024687945,28.875645395518006,30.798243860432166
51.06213032064129,20.408073031958153,20.819882697643223,22.07763076657396,24.24706545690755,26.50395917551421,28.840244946356606,30.75792550364875
51.322651342685376,20.406123968270037,20.81598749750097,22.06793333816097,24.22794944823017,26.47603303506186,28.804555710722504,30.717158603318552
51.583172364729464,20.404174054971385,20.812089704948676,22.058222115442774,24.20877686957465,26.447968501772053,28.76859478771032,30.67596627697099
51.84369338677355,20.40222373418794,20.808190235253946,22.048499627021094,24.189553700273684,26.419776174721875,28.732378783926556,30.634371177110253
52.10421440881764,20.400273433194158,20.80428997203184,22.038768319305262,24.17028573029245,26.39146631241597,28.695923826765643,30.592395403324346
52.36473543086173,20.398323563927825,20.800389767546676,22.029030553781524,24.1509785597721,26.36304886238522,28.65924556518698,30.550060178319136
52.625256452905816,20.396374525006472,20.79649044671062,22.01928861652742,24.13163761934095,26.334533472289095,28.622359199524794,30.507386354618
52.885777474949904,20.39442670064693,20.792592806357327,22.009544715468778,24.112268151345013,26.305929474121697,28.585279460047786,30.464394073299843
53.14629849699399,20.392480461860565,20.78869761307265,21.99980098283048,24.092875232072885,26.27724592029,28.548020646790192,30.421102839574544
53.40681951903808,20.390536164335273,20.784805605608085,21.99005947077365,24.07346376608463,26.248491574219337,28.51059663369371,30.377531894713997
53.66734054108217,20.388594153536715,20.78091749920887,21.98032217059101,24.054038501438235,26.21967491383601,28.473020858323665,30.333699520915644
53.92786156312626,20.386654761143703,20.777033981643505,21.97059099578175,24.034604016621472,26.1908041541854,28.435306355279295,30.28962376216238
54.188382585170345,20.384718306271964,20.77315571531051,21.960867794708797,24.01516474434615,26.161887234910722,28.39746576204942,30.245322064294
54.44890360721443,20.382785097057578,20.76928333913355,21.95115435038612,23.995724959410083,26.13293183971888,28.359511303496888,30.200811078941022
54.70942462925852,20.38085542987961,20.765417467604387,21.941452380887704,23.97628879407747,26.103945407230782,28.321454841346394,30.15610734632679
54.96994565130261,20.37892958928741,20.76155869349217,21.931763539879697,23.95686023266896,26.074935115418434,28.283307855087806,30.111226740513274
55.2304666733467,20.37700784987792,20.757707585588065,21.922089425358436,23.937443128582203,26.04590791832365,28.245081457590615,30.06618457749464
55.490987695390785,20.375090474357464,20.753864690803688,21.912431570069465,23.91804118578751,26.016870523196857,28.206786400261905,30.02099583185432
55.751508717434874,20.37317771610165,20.750030535800178,21.90279144897032,23.89865798583115,25.987829411153044,28.16843309965315,29.975674910558652
56.01202973947896,20.371269818576877,20.746205623658398,21.89317043899664,23.879296985672113,25.95879084106687,28.130031583833414,29.930235806335062
56.27255076152305,20.36936701427782,20.742390447401455,21.88357005104227,23.859961487443172,25.92976088015203,28.091591702276418,29.884692121026198
56.53307178356714,20.367469528190895,20.738585466809113,21.87399145513225,23.840654719356323,25.900745343529188,28.053122764186,29.839056944472887
56.793592805611226,20.365577574881996,20.734791130787357,21.864435962574355,23.821379754796418,25.8717498618727,28.014633902998987,29.79334296308911
